Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Admin_Tools,Chrome 72.0.3626.109,,2019-02-25 15:58:03,2019-02-25 16:01:59,3m - 55.745s,PASSED
,,,,,,
Test Cases/AdminTools/InternalUser,Chrome 72.0.3626.109,,2019-02-25 15:58:04,2019-02-25 15:59:30,1m - 26.927s,PASSED
"sc.sc_customkeywords.UniqueName(""UserName"")",Chrome 72.0.3626.109,,2019-02-25 15:58:04,2019-02-25 15:58:06,2.192s,PASSED
"openBrowser("""")",Chrome 72.0.3626.109,,2019-02-25 15:58:06,2019-02-25 15:58:14,7.532s,PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-25 15:58:14,2019-02-25 15:58:15,1.221s,PASSED
navigateToUrl(URL),Chrome 72.0.3626.109,,2019-02-25 15:58:15,2019-02-25 15:58:44,28.428s,PASSED
Thread.sleep(5000),Chrome 72.0.3626.109,,2019-02-25 15:58:44,2019-02-25 15:58:49,5.023s,PASSED
"setText(findTestObject(""CommonObjects/Login_UserName""), UserName)",Chrome 72.0.3626.109,,2019-02-25 15:58:49,2019-02-25 15:58:49,0.342s,PASSED
"setText(findTestObject(""CommonObjects/Login_Password""), Password)",Chrome 72.0.3626.109,,2019-02-25 15:58:49,2019-02-25 15:58:49,0.153s,PASSED
"click(findTestObject(""CommonObjects/Login_LoginButton""))",Chrome 72.0.3626.109,,2019-02-25 15:58:49,2019-02-25 15:58:51,1.942s,PASSED
"click(findTestObject(""CommonObjects/MainMenu_Icon""))",Chrome 72.0.3626.109,,2019-02-25 15:58:51,2019-02-25 15:58:57,5.598s,PASSED
"click(findTestObject(""CommonObjects/MainMenu_AdminTools""))",Chrome 72.0.3626.109,,2019-02-25 15:58:57,2019-02-25 15:58:57,0.274s,PASSED
"click(findTestObject(""InternalUser/MainMenu_Users""))",Chrome 72.0.3626.109,,2019-02-25 15:58:57,2019-02-25 15:58:57,0.337s,PASSED
