Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserCheck,Chrome 71.0.3578.98,,2019-01-30 18:14:19,2019-01-30 18:20:25,6m - 5.978s,FAILED
,,,,,,
Test Cases/TestUser/createUser,Chrome 71.0.3578.98,,2019-01-30 18:14:19,2019-01-30 18:15:49,1m - 29.441s,FAILED
openBrowser(URL),Chrome 71.0.3578.98,,2019-01-30 18:14:20,2019-01-30 18:14:45,25.511s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-30 18:14:45,2019-01-30 18:14:46,1.169s,PASSED
"waitForElementVisible(findTestObject(""TestUserLocation/login_Username""), 70)",Chrome 71.0.3578.98,,2019-01-30 18:14:46,2019-01-30 18:14:50,3.822s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 71.0.3578.98,,2019-01-30 18:14:50,2019-01-30 18:14:50,0.137s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 71.0.3578.98,,2019-01-30 18:14:50,2019-01-30 18:14:51,0.119s,PASSED
User.setNamePass(),Chrome 71.0.3578.98,,2019-01-30 18:14:51,2019-01-30 18:14:52,1.165s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 71.0.3578.98,,2019-01-30 18:14:52,2019-01-30 18:14:53,1.689s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-30 18:14:53,2019-01-30 18:14:59,6.008s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 70)",Chrome 71.0.3578.98,,2019-01-30 18:14:59,2019-01-30 18:15:04,5.096s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 71.0.3578.98,,2019-01-30 18:15:04,2019-01-30 18:15:05,0.094s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 71.0.3578.98,,2019-01-30 18:15:05,2019-01-30 18:15:05,0.101s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:05,2019-01-30 18:15:07,2.001s,PASSED
"click(findTestObject(""TestUser/users""))",Chrome 71.0.3578.98,,2019-01-30 18:15:07,2019-01-30 18:15:07,0.248s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-30 18:15:07,2019-01-30 18:15:13,6.002s,PASSED
"click(findTestObject(""TestUser/addNewUser""))",Chrome 71.0.3578.98,,2019-01-30 18:15:13,2019-01-30 18:15:13,0.154s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-30 18:15:13,2019-01-30 18:15:17,4.003s,PASSED
"setText(findTestObject(""TestUser/userName""), findTestData(""UserData"").getValue(""UserName"", 1))",Chrome 71.0.3578.98,,2019-01-30 18:15:17,2019-01-30 18:15:21,3.947s,PASSED
"setText(findTestObject(""TestUser/password""), findTestData(""UserData"").getValue(""Password"", 1))",Chrome 71.0.3578.98,,2019-01-30 18:15:21,2019-01-30 18:15:21,0.306s,PASSED
"setText(findTestObject(""TestUser/firstName""), ""Test"")",Chrome 71.0.3578.98,,2019-01-30 18:15:21,2019-01-30 18:15:22,0.147s,PASSED
"setText(findTestObject(""TestUser/lastName""), ""Auto"")",Chrome 71.0.3578.98,,2019-01-30 18:15:22,2019-01-30 18:15:22,0.172s,PASSED
"setText(findTestObject(""TestUser/email""), ""test123@auto.com"")",Chrome 71.0.3578.98,,2019-01-30 18:15:22,2019-01-30 18:15:22,0.260s,PASSED
"click(findTestObject(""TestUser/timeZoneOpen""))",Chrome 71.0.3578.98,,2019-01-30 18:15:22,2019-01-30 18:15:22,0.423s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:22,2019-01-30 18:15:24,2.000s,PASSED
"click(findTestObject(""TestUser/selectTimeZone""))",Chrome 71.0.3578.98,,2019-01-30 18:15:24,2019-01-30 18:15:25,0.181s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:25,2019-01-30 18:15:27,2.001s,PASSED
"click(findTestObject(""TestUser/clickOutside""))",Chrome 71.0.3578.98,,2019-01-30 18:15:27,2019-01-30 18:15:27,0.108s,PASSED
"click(findTestObject(""TestUser/locationOpen""))",Chrome 71.0.3578.98,,2019-01-30 18:15:27,2019-01-30 18:15:27,0.277s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:27,2019-01-30 18:15:29,2.000s,PASSED
"click(findTestObject(""TestUser/selectLocation""))",Chrome 71.0.3578.98,,2019-01-30 18:15:29,2019-01-30 18:15:29,0.136s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:29,2019-01-30 18:15:31,2.001s,PASSED
"click(findTestObject(""TestUser/clickOutside""))",Chrome 71.0.3578.98,,2019-01-30 18:15:31,2019-01-30 18:15:31,0.080s,PASSED
"click(findTestObject(""TestUser/roleOpen""))",Chrome 71.0.3578.98,,2019-01-30 18:15:31,2019-01-30 18:15:31,0.237s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:31,2019-01-30 18:15:33,2.001s,PASSED
"setText(findTestObject(""TestUser/selectRole""), ""Superadmin"")",Chrome 71.0.3578.98,,2019-01-30 18:15:33,2019-01-30 18:15:34,0.201s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:34,2019-01-30 18:15:36,2.000s,PASSED
"sendKeys(findTestObject(""TestUser/selectRole""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-01-30 18:15:36,2019-01-30 18:15:36,0.090s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:36,2019-01-30 18:15:38,2.001s,PASSED
AdminTool_Location.moveCursor(),Chrome 71.0.3578.98,,2019-01-30 18:15:38,2019-01-30 18:15:38,0.026s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 18:15:38,2019-01-30 18:15:40,2.001s,PASSED
"click(findTestObject(""TestUser/clickOutside""))",Chrome 71.0.3578.98,,2019-01-30 18:15:40,2019-01-30 18:15:40,0.075s,PASSED
