Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CheckAllResources,Chrome 71.0.3578.98,,2019-01-30 17:56:38,2019-01-30 18:14:16,17m - 38.347s,FAILED
,,,,,,
Test Cases/CheckResoucesAsPerLocation/checkLocation,Chrome 71.0.3578.98,,2019-01-30 17:56:38,2019-01-30 17:58:13,1m - 35.059s,PASSED
openBrowser(URL),Chrome 71.0.3578.98,,2019-01-30 17:56:38,2019-01-30 17:57:03,24.241s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-30 17:57:03,2019-01-30 17:57:04,1.196s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 71.0.3578.98,,2019-01-30 17:57:04,2019-01-30 17:57:09,5.247s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 71.0.3578.98,,2019-01-30 17:57:09,2019-01-30 17:57:09,0.159s,PASSED
AdminTool_Location.setLocationName(),Chrome 71.0.3578.98,,2019-01-30 17:57:09,2019-01-30 17:57:15,5.414s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 71.0.3578.98,,2019-01-30 17:57:15,2019-01-30 17:57:17,2.366s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-30 17:57:17,2019-01-30 17:57:21,4.001s,PASSED
AdminTool_Location.setLocationNameInLocation(),Chrome 71.0.3578.98,,2019-01-30 17:57:21,2019-01-30 17:57:25,4.080s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 71.0.3578.98,,2019-01-30 17:57:25,2019-01-30 17:57:25,0.092s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 17:57:25,2019-01-30 17:57:27,2.002s,PASSED
"click(findTestObject(""TestUserLocation/adminTool""))",Chrome 71.0.3578.98,,2019-01-30 17:57:27,2019-01-30 17:57:27,0.119s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 17:57:27,2019-01-30 17:57:29,2.002s,PASSED
"click(findTestObject(""TestUserLocation/mainMenuResourceDesigner""))",Chrome 71.0.3578.98,,2019-01-30 17:57:29,2019-01-30 17:57:30,0.230s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-30 17:57:30,2019-01-30 17:57:34,4.000s,PASSED
"click(findTestObject(""TestUserLocation/locations""))",Chrome 71.0.3578.98,,2019-01-30 17:57:34,2019-01-30 17:57:34,0.100s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-30 17:57:34,2019-01-30 17:57:38,4.002s,PASSED
refresh(),Chrome 71.0.3578.98,,2019-01-30 17:57:38,2019-01-30 17:57:38,0.003s,NOT_RUN
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-30 17:57:38,2019-01-30 17:57:38,0.002s,NOT_RUN
"click(findTestObject(""TestUserLocation/categories""))",Chrome 71.0.3578.98,,2019-01-30 17:57:38,2019-01-30 17:57:38,0.161s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-30 17:57:38,2019-01-30 17:57:40,2.002s,PASSED
"click(findTestObject(""TestUserLocation/defaultArea""))",Chrome 71.0.3578.98,,2019-01-30 17:57:40,2019-01-30 17:57:40,0.139s,PASSED
"click(findTestObject(""TestUserLocation/hoverHeading""))",Chrome 71.0.3578.98,,2019-01-30 17:57:40,2019-01-30 17:57:40,0.105s,PASSED
"click(findTestObject(""TestUserLocation/addPlusIcon""))",Chrome 71.0.3578.98,,2019-01-30 17:57:40,2019-01-30 17:57:40,0.133s,PASSED
