Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UserCheck,Chrome 71.0.3578.98,,2019-01-03 11:24:06,2019-01-03 11:29:47,5m - 40.659s,PASSED
,,,,,,
Test Cases/TestUser/createUser,Chrome 71.0.3578.98,,2019-01-03 11:24:07,2019-01-03 11:25:30,1m - 23.114s,PASSED
openBrowser(URL),Chrome 71.0.3578.98,,2019-01-03 11:24:07,2019-01-03 11:24:34,26.587s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-03 11:24:34,2019-01-03 11:24:35,1.285s,PASSED
"waitForElementVisible(findTestObject(""TestUserLocation/login_Username""), 70)",Chrome 71.0.3578.98,,2019-01-03 11:24:35,2019-01-03 11:24:38,2.527s,PASSED
"setText(findTestObject(""TestUserLocation/login_Username""), UserName)",Chrome 71.0.3578.98,,2019-01-03 11:24:38,2019-01-03 11:24:38,0.161s,PASSED
"setText(findTestObject(""TestUserLocation/login_Password""), Password)",Chrome 71.0.3578.98,,2019-01-03 11:24:38,2019-01-03 11:24:38,0.142s,PASSED
User.setNamePass(),Chrome 71.0.3578.98,,2019-01-03 11:24:38,2019-01-03 11:24:39,1.170s,PASSED
"click(findTestObject(""TestUserLocation/login_Button""))",Chrome 71.0.3578.98,,2019-01-03 11:24:39,2019-01-03 11:24:41,2.141s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-03 11:24:41,2019-01-03 11:24:47,6.011s,PASSED
"waitForElementClickable(findTestObject(""TestUserLocation/mainmenu_button""), 70)",Chrome 71.0.3578.98,,2019-01-03 11:24:47,2019-01-03 11:24:47,0.076s,PASSED
"click(findTestObject(""TestUserLocation/mainmenu_button""))",Chrome 71.0.3578.98,,2019-01-03 11:24:47,2019-01-03 11:24:48,0.075s,PASSED
"click(findTestObject(""Form_Selection_Creation/mainMenu_AdminTools""))",Chrome 71.0.3578.98,,2019-01-03 11:24:48,2019-01-03 11:24:48,0.082s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 11:24:48,2019-01-03 11:24:50,2.000s,PASSED
"click(findTestObject(""TestUser/users""))",Chrome 71.0.3578.98,,2019-01-03 11:24:50,2019-01-03 11:24:50,0.211s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-03 11:24:50,2019-01-03 11:24:56,6.003s,PASSED
"click(findTestObject(""TestUser/addNewUser""))",Chrome 71.0.3578.98,,2019-01-03 11:24:56,2019-01-03 11:24:56,0.133s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.98,,2019-01-03 11:24:56,2019-01-03 11:25:00,4.002s,PASSED
"setText(findTestObject(""TestUser/userName""), findTestData(""UserData"").getValue(""UserName"", 1))",Chrome 71.0.3578.98,,2019-01-03 11:25:00,2019-01-03 11:25:00,0.328s,PASSED
"setText(findTestObject(""TestUser/password""), findTestData(""UserData"").getValue(""Password"", 1))",Chrome 71.0.3578.98,,2019-01-03 11:25:00,2019-01-03 11:25:01,0.244s,PASSED
"setText(findTestObject(""TestUser/firstName""), ""Test"")",Chrome 71.0.3578.98,,2019-01-03 11:25:01,2019-01-03 11:25:01,0.145s,PASSED
"setText(findTestObject(""TestUser/lastName""), ""Auto"")",Chrome 71.0.3578.98,,2019-01-03 11:25:01,2019-01-03 11:25:01,0.168s,PASSED
"setText(findTestObject(""TestUser/email""), ""test123@auto.com"")",Chrome 71.0.3578.98,,2019-01-03 11:25:01,2019-01-03 11:25:01,0.257s,PASSED
"click(findTestObject(""TestUser/timeZoneOpen""))",Chrome 71.0.3578.98,,2019-01-03 11:25:01,2019-01-03 11:25:02,0.381s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 11:25:02,2019-01-03 11:25:04,2.001s,PASSED
"click(findTestObject(""TestUser/selectTimeZone""))",Chrome 71.0.3578.98,,2019-01-03 11:25:04,2019-01-03 11:25:04,0.100s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 11:25:04,2019-01-03 11:25:06,2.000s,PASSED
"click(findTestObject(""TestUser/clickOutside""))",Chrome 71.0.3578.98,,2019-01-03 11:25:06,2019-01-03 11:25:06,0.113s,PASSED
"click(findTestObject(""TestUser/locationOpen""))",Chrome 71.0.3578.98,,2019-01-03 11:25:06,2019-01-03 11:25:06,0.239s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 11:25:06,2019-01-03 11:25:08,2.000s,PASSED
"click(findTestObject(""TestUser/selectLocation""))",Chrome 71.0.3578.98,,2019-01-03 11:25:08,2019-01-03 11:25:08,0.108s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 11:25:08,2019-01-03 11:25:10,2.003s,PASSED
"click(findTestObject(""TestUser/clickOutside""))",Chrome 71.0.3578.98,,2019-01-03 11:25:10,2019-01-03 11:25:10,0.078s,PASSED
"click(findTestObject(""TestUser/roleOpen""))",Chrome 71.0.3578.98,,2019-01-03 11:25:10,2019-01-03 11:25:10,0.210s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 11:25:10,2019-01-03 11:25:12,2.001s,PASSED
