Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Admin_Tools,Chrome 71.0.3578.80,,2018-12-11 15:27:02,2018-12-11 15:30:53,3m - 51.068s,FAILED
,,,,,,
Test Cases/AdminTools/InternalUser,Chrome 71.0.3578.80,,2018-12-11 15:27:03,2018-12-11 15:28:08,1m - 5.644s,PASSED
"sc.sc_customkeywords.UniqueName(""UserName"")",Chrome 71.0.3578.80,,2018-12-11 15:27:03,2018-12-11 15:27:04,1.289s,PASSED
"openBrowser("""")",Chrome 71.0.3578.80,,2018-12-11 15:27:04,2018-12-11 15:27:08,3.764s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-11 15:27:08,2018-12-11 15:27:09,1.162s,PASSED
navigateToUrl(URL),Chrome 71.0.3578.80,,2018-12-11 15:27:09,2018-12-11 15:27:24,14.508s,PASSED
Thread.sleep(5000),Chrome 71.0.3578.80,,2018-12-11 15:27:24,2018-12-11 15:27:29,5.013s,PASSED
"setText(findTestObject(""CommonObjects/Login_UserName""), UserName)",Chrome 71.0.3578.80,,2018-12-11 15:27:29,2018-12-11 15:27:29,0.314s,PASSED
"setText(findTestObject(""CommonObjects/Login_Password""), Password)",Chrome 71.0.3578.80,,2018-12-11 15:27:29,2018-12-11 15:27:29,0.152s,PASSED
"click(findTestObject(""CommonObjects/Login_LoginButton""))",Chrome 71.0.3578.80,,2018-12-11 15:27:29,2018-12-11 15:27:31,1.997s,PASSED
"click(findTestObject(""CommonObjects/MainMenu_Icon""))",Chrome 71.0.3578.80,,2018-12-11 15:27:31,2018-12-11 15:27:36,4.517s,PASSED
"click(findTestObject(""CommonObjects/MainMenu_AdminTools""))",Chrome 71.0.3578.80,,2018-12-11 15:27:36,2018-12-11 15:27:36,0.090s,PASSED
"click(findTestObject(""InternalUser/MainMenu_Users""))",Chrome 71.0.3578.80,,2018-12-11 15:27:36,2018-12-11 15:27:36,0.251s,PASSED
"click(findTestObject(""InternalUser/ManageUsers_AddNewButton""))",Chrome 71.0.3578.80,,2018-12-11 15:27:36,2018-12-11 15:27:40,3.834s,PASSED
"setText(findTestObject(""InternalUser/ManageUser_NewUserPopUp_Username""), findTestData(""TestData"").getValue(""UserName"", 1))",Chrome 71.0.3578.80,,2018-12-11 15:27:40,2018-12-11 15:27:44,3.578s,PASSED
"setText(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_Password""), ""Test"")",Chrome 71.0.3578.80,,2018-12-11 15:27:44,2018-12-11 15:27:44,0.196s,PASSED
"setText(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_FirstName""), ""Katalon1"")",Chrome 71.0.3578.80,,2018-12-11 15:27:44,2018-12-11 15:27:44,0.209s,PASSED
"setText(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_LastName""), ""User"")",Chrome 71.0.3578.80,,2018-12-11 15:27:44,2018-12-11 15:27:44,0.141s,PASSED
"setText(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_Email""), ""test@xoriant.com"")",Chrome 71.0.3578.80,,2018-12-11 15:27:44,2018-12-11 15:27:44,0.215s,PASSED
"click(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_Roles""))",Chrome 71.0.3578.80,,2018-12-11 15:27:44,2018-12-11 15:27:45,0.255s,PASSED
Thread.sleep(5000),Chrome 71.0.3578.80,,2018-12-11 15:27:45,2018-12-11 15:27:50,5.001s,PASSED
"click(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_RolesSuperadmin""))",Chrome 71.0.3578.80,,2018-12-11 15:27:50,2018-12-11 15:27:50,0.109s,PASSED
"click(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_Location""))",Chrome 71.0.3578.80,,2018-12-11 15:27:50,2018-12-11 15:27:50,0.283s,PASSED
Thread.sleep(7000),Chrome 71.0.3578.80,,2018-12-11 15:27:50,2018-12-11 15:27:57,7.001s,PASSED
"click(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_AllLocation""))",Chrome 71.0.3578.80,,2018-12-11 15:27:57,2018-12-11 15:27:57,0.102s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.80,,2018-12-11 15:27:57,2018-12-11 15:27:59,2.000s,PASSED
"click(findTestObject(""InternalUser/ManageUsers_NewUserPopUp_SaveButton""))",Chrome 71.0.3578.80,,2018-12-11 15:27:59,2018-12-11 15:27:59,0.141s,PASSED
Thread.sleep(8000),Chrome 71.0.3578.80,,2018-12-11 15:27:59,2018-12-11 15:28:07,8.000s,PASSED
closeBrowser(),Chrome 71.0.3578.80,,2018-12-11 15:28:07,2018-12-11 15:28:08,0.971s,PASSED
,,,,,,
Test Cases/AdminTools/NewInternalUser,Chrome 71.0.3578.80,,2018-12-11 15:28:08,2018-12-11 15:28:53,44.895s,FAILED
"openBrowser("""")",Chrome 71.0.3578.80,,2018-12-11 15:28:08,2018-12-11 15:28:11,2.402s,PASSED
navigateToUrl(URL),Chrome 71.0.3578.80,,2018-12-11 15:28:11,2018-12-11 15:28:29,18.014s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-11 15:28:29,2018-12-11 15:28:30,1.156s,PASSED
"setText(findTestObject(""New_User_Latest/NewUserCreation_input_USER NAME_Username""), UserName)",Chrome 71.0.3578.80,,2018-12-11 15:28:30,2018-12-11 15:28:34,3.861s,PASSED
"setText(findTestObject(""New_User_Latest/NewUserCreation_input_PASSWORD_Password""), Password)",Chrome 71.0.3578.80,,2018-12-11 15:28:34,2018-12-11 15:28:34,0.151s,PASSED
"click(findTestObject(""New_User_Latest/NewUserCreation_button_LOGIN""))",Chrome 71.0.3578.80,,2018-12-11 15:28:34,2018-12-11 15:28:36,2.182s,PASSED
"click(findTestObject(""New_User_Latest/NewUserCreation_use""))",Chrome 71.0.3578.80,,2018-12-11 15:28:36,2018-12-11 15:28:42,5.400s,PASSED
"click(findTestObject(""New_User_Latest/NewUserCreation_div_Admin Tools""))",Chrome 71.0.3578.80,,2018-12-11 15:28:42,2018-12-11 15:28:42,0.090s,PASSED
"click(findTestObject(""New_User_Latest/NewUserCreation_div_Users""))",Chrome 71.0.3578.80,,2018-12-11 15:28:42,2018-12-11 15:28:42,0.290s,PASSED
"click(findTestObject(""New_User_Latest/NewUserCreation_div_ADD NEW""))",Chrome 71.0.3578.80,,2018-12-11 15:28:42,2018-12-11 15:28:47,5.322s,PASSED
"RandomRoles.clickName(findTestObject(""New_User_Latest/NewUserCreation_input_User Name_txtUserName""))",Chrome 71.0.3578.80,,2018-12-11 15:28:47,2018-12-11 15:28:52,4.396s,PASSED
"setText(findTestObject(""New_User_Latest/NewUserCreation_input_User Name_txtUserName""), ""anan"")",Chrome 71.0.3578.80,,2018-12-11 15:28:52,2018-12-11 15:28:52,0.003s,NOT_RUN
"setEncryptedText(findTestObject(""New_User_Latest/NewUserCreation_input_Password_txtUserPassword""), ""8SQVv/p9jVQJB1dwUUG01g=="")",Chrome 71.0.3578.80,,2018-12-11 15:28:52,2018-12-11 15:28:52,0.328s,PASSED
"setText(findTestObject(""New_User_Latest/NewUserCreation_input_First Name_ng-untouched""), ""anan"")",Chrome 71.0.3578.80,,2018-12-11 15:28:52,2018-12-11 15:28:52,0.208s,PASSED
"setText(findTestObject(""New_User_Latest/NewUserCreation_input_Last Name_ng-valid ng-va""), ""s"")",Chrome 71.0.3578.80,,2018-12-11 15:28:52,2018-12-11 15:28:52,0.161s,PASSED
"setText(findTestObject(""New_User_Latest/NewUserCreation_input_Email_ng-valid ng-valid-""), ""aishwarya@email.com"")",Chrome 71.0.3578.80,,2018-12-11 15:28:52,2018-12-11 15:28:53,0.276s,PASSED
"click(findTestObject(""New_User_Latest/NewUserCreation_span_Afghanistan""))",Chrome 71.0.3578.80,,2018-12-11 15:28:53,2018-12-11 15:28:53,0.454s,FAILED
,,,,,,
Test Cases/AdminTools/Roles,Chrome 71.0.3578.80,,2018-12-11 15:28:53,2018-12-11 15:30:07,1m - 13.891s,PASSED
"openBrowser("""")",Chrome 71.0.3578.80,,2018-12-11 15:28:53,2018-12-11 15:28:57,3.129s,PASSED
navigateToUrl(URL),Chrome 71.0.3578.80,,2018-12-11 15:28:57,2018-12-11 15:29:12,15.585s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-11 15:29:12,2018-12-11 15:29:13,1.174s,PASSED
"setText(findTestObject(""Role-Latest/ManageRoles_input_USER NAME_Username""), UserName)",Chrome 71.0.3578.80,,2018-12-11 15:29:13,2018-12-11 15:29:18,4.312s,PASSED
"setText(findTestObject(""Role-Latest/ManageRoles_input_PASSWORD_Password""), Password)",Chrome 71.0.3578.80,,2018-12-11 15:29:18,2018-12-11 15:29:18,0.129s,PASSED
"click(findTestObject(""Role-Latest/ManageRoles_button_LOGIN""))",Chrome 71.0.3578.80,,2018-12-11 15:29:18,2018-12-11 15:29:20,1.937s,PASSED
"click(findTestObject(""Role-Latest/ManageRoles_svg_STAGE_scsIcon scs-hamburge""))",Chrome 71.0.3578.80,,2018-12-11 15:29:20,2018-12-11 15:29:25,5.203s,PASSED
